column,tau,dimension,uzal_cost
Lab1_G3_V2,41,7,-1.3250995226696427
Lab1_G3_V2,48,7,-1.3249975607863058
Lab1_G3_V2,97,7,-1.3248505340625767
Lab1_G3_V2,60,7,-1.3247065502853272
Lab1_G3_V2,68,7,-1.3246138504047502
Lab1_G3_V2,83,7,-1.3246026859575086
Lab1_G3_V2,46,7,-1.3246007639920914
Lab1_G3_V2,92,7,-1.324439633452489
Lab1_G3_V2,2,7,-1.3244121938872977
Lab1_G3_V2,73,7,-1.3243765123048297
Lab1_G3_V2,43,7,-1.3243732161167403
Lab1_G3_V2,64,7,-1.3243691690263524
Lab1_G3_V2,50,7,-1.3243326081545257
Lab1_G3_V2,72,7,-1.3241681435556145
Lab1_G3_V2,51,7,-1.3240706236496118
Lab1_G3_V2,42,7,-1.3240478890326497
Lab1_G3_V2,54,7,-1.3240077216407324
Lab1_G3_V2,44,7,-1.3239246245004257
Lab1_G3_V2,55,7,-1.323850343947642
Lab1_G3_V2,93,7,-1.3238068550543536
Lab1_G3_V2,74,7,-1.3238007619899008
Lab1_G3_V2,57,7,-1.323784535095163
Lab1_G3_V2,77,7,-1.323660384324151
Lab1_G3_V2,91,7,-1.323637183290459
Lab1_G3_V2,82,7,-1.323615137947272
Lab1_G3_V2,96,7,-1.3235809705962815
Lab1_G3_V2,62,7,-1.323520399699968
Lab1_G3_V2,49,7,-1.3233955864894569
Lab1_G3_V2,70,7,-1.3232340755400667
Lab1_G3_V2,45,7,-1.323156788004585
Lab1_G3_V2,61,7,-1.3231455006172128
Lab1_G3_V2,67,7,-1.3231448917714765
Lab1_G3_V2,98,7,-1.3231418262856496
Lab1_G3_V2,63,7,-1.3231391760971325
Lab1_G3_V2,95,7,-1.3229456609031442
Lab1_G3_V2,84,7,-1.3228909622201126
Lab1_G3_V2,69,7,-1.3228623492536862
Lab1_G3_V2,99,7,-1.3227286649134955
Lab1_G3_V2,87,7,-1.3227132533936001
Lab1_G3_V2,76,7,-1.3226519472352904
Lab1_G3_V2,66,7,-1.322595824939858
Lab1_G3_V2,85,7,-1.322412685632678
Lab1_G3_V2,80,7,-1.3223416295167494
Lab1_G3_V2,89,7,-1.3222868269627783
Lab1_G3_V2,78,7,-1.3222259161298842
Lab1_G3_V2,88,7,-1.322155922007362
Lab1_G3_V2,75,7,-1.3221145672180914
Lab1_G3_V2,65,7,-1.3221020585450936
Lab1_G3_V2,53,7,-1.3220047443565477
Lab1_G3_V2,71,7,-1.3219042307334732
Lab1_G3_V2,94,7,-1.3218337615928388
Lab1_G3_V2,79,7,-1.3217755477393396
Lab1_G3_V2,81,7,-1.3217345500795752
Lab1_G3_V2,58,7,-1.3217224282453932
Lab1_G3_V2,100,7,-1.3210282125289186
Lab1_G3_V2,86,7,-1.3202758108561734
Lab1_G3_V2,90,7,-1.3200537735087592
Lab1_G3_V2,1,7,-1.3174985413809144
Lab1_G3_V2,7,8,-1.3159610842100595
Lab1_G3_V2,8,8,-1.3159357004185426
Lab1_G3_V2,9,8,-1.3143682073244525
Lab1_G3_V2,6,8,-1.3129498872056735
Lab1_G3_V2,10,8,-1.312720685021676
Lab1_G3_V2,5,8,-1.312355965591574
Lab1_G3_V2,11,8,-1.3120625207829506
Lab1_G3_V2,13,8,-1.3112172206364396
Lab1_G3_V2,4,8,-1.3111709015063246
Lab1_G3_V2,12,8,-1.3099376359956934
Lab1_G3_V2,14,8,-1.3092872818274226
Lab1_G3_V2,17,8,-1.307969578645405
Lab1_G3_V2,19,8,-1.3078810491396806
Lab1_G3_V2,16,8,-1.3069066302946368
Lab1_G3_V2,20,8,-1.3063692111854694
Lab1_G3_V2,15,8,-1.3057099395891938
Lab1_G3_V2,18,8,-1.304400080661997
Lab1_G3_V2,26,8,-1.3034329153907438
Lab1_G3_V2,30,8,-1.3028591435130088
Lab1_G3_V2,31,8,-1.3026604751672637
Lab1_G3_V2,38,8,-1.3024931146268894
Lab1_G3_V2,29,8,-1.3023540270264096
Lab1_G3_V2,34,8,-1.302081282718634
Lab1_G3_V2,28,8,-1.3020218432035573
Lab1_G3_V2,22,8,-1.3019377930190186
Lab1_G3_V2,21,8,-1.301859442292359
Lab1_G3_V2,23,8,-1.3014981259578766
Lab1_G3_V2,24,8,-1.3014424257591837
Lab1_G3_V2,32,8,-1.3013582935700712
Lab1_G3_V2,35,8,-1.301279517028284
Lab1_G3_V2,36,8,-1.3006183192893035
Lab1_G3_V2,39,8,-1.3004943860754636
Lab1_G3_V2,3,8,-1.3004293779947558
Lab1_G3_V2,33,8,-1.3003185708687919
Lab1_G3_V2,2,8,-1.3002735416806908
Lab1_G3_V2,40,8,-1.300155011287249
Lab1_G3_V2,37,8,-1.2995863011768043
Lab1_G3_V2,25,8,-1.2995294586773596
Lab1_G3_V2,27,8,-1.2993753969393809
Lab1_G3_V2,41,8,-1.2974603391278279
Lab1_G3_V2,77,8,-1.297282395989418
Lab1_G3_V2,52,8,-1.2967139012081002
Lab1_G3_V2,83,8,-1.296479066962777
Lab1_G3_V2,99,8,-1.2964444856143622
Lab1_G3_V2,85,8,-1.2962521259300124
Lab1_G3_V2,47,8,-1.2960924595411325
Lab1_G3_V2,56,8,-1.2960590092696302
Lab1_G3_V2,97,8,-1.2960266610589593
Lab1_G3_V2,46,8,-1.2960104865052609
Lab1_G3_V2,44,8,-1.2959220385929888
Lab1_G3_V2,42,8,-1.2959065948605353
Lab1_G3_V2,55,8,-1.2958475995794707
Lab1_G3_V2,68,8,-1.295814179434428
Lab1_G3_V2,76,8,-1.2957661908520277
Lab1_G3_V2,92,8,-1.295760527992413
Lab1_G3_V2,1,8,-1.29573862400138
Lab1_G3_V2,54,8,-1.2956296448760758
Lab1_G3_V2,91,8,-1.2956156450764846
Lab1_G3_V2,70,8,-1.2956121754393377
Lab1_G3_V2,48,8,-1.2955575282813034
Lab1_G3_V2,79,8,-1.2955012365171406
Lab1_G3_V2,82,8,-1.2954483136744088
Lab1_G3_V2,87,8,-1.295435731976501
Lab1_G3_V2,51,8,-1.2954002449526043
Lab1_G3_V2,61,8,-1.295330694386498
Lab1_G3_V2,73,8,-1.2953247275603912
Lab1_G3_V2,84,8,-1.2952484518226268
Lab1_G3_V2,57,8,-1.2952240808441426
Lab1_G3_V2,78,8,-1.295158541942944
Lab1_G3_V2,65,8,-1.295149322542104
Lab1_G3_V2,59,8,-1.2950186411171494
Lab1_G3_V2,49,8,-1.2949899962337732
Lab1_G3_V2,45,8,-1.294942728189536
Lab1_G3_V2,93,8,-1.2949389178443993
Lab1_G3_V2,75,8,-1.2949222118240258
Lab1_G3_V2,43,8,-1.2948885530440641
Lab1_G3_V2,66,8,-1.2948540611080253
Lab1_G3_V2,67,8,-1.294781109848476
Lab1_G3_V2,60,8,-1.2947305185601237
Lab1_G3_V2,95,8,-1.2946399489014029
Lab1_G3_V2,62,8,-1.2946351587823985
Lab1_G3_V2,50,8,-1.2946153379226264
Lab1_G3_V2,74,8,-1.294547061581743
Lab1_G3_V2,64,8,-1.294493141339465
Lab1_G3_V2,90,8,-1.294449589829029
Lab1_G3_V2,53,8,-1.2944252941197356
Lab1_G3_V2,58,8,-1.2944063072452248
Lab1_G3_V2,81,8,-1.2943690820126343
Lab1_G3_V2,63,8,-1.2943655936874279
Lab1_G3_V2,69,8,-1.2942291887855046
Lab1_G3_V2,8,9,-1.2942094679228566
Lab1_G3_V2,100,8,-1.2940706419009589
Lab1_G3_V2,98,8,-1.2940414024854379
Lab1_G3_V2,94,8,-1.293880088861324
Lab1_G3_V2,96,8,-1.2934851608339748
Lab1_G3_V2,72,8,-1.2934089233840032
Lab1_G3_V2,71,8,-1.2929635485001956
Lab1_G3_V2,89,8,-1.2925512980742215
Lab1_G3_V2,80,8,-1.2923104965360495
Lab1_G3_V2,88,8,-1.2922916697743467
Lab1_G3_V2,86,8,-1.29201038572242
Lab1_G3_V2,7,9,-1.2915054926808707
Lab1_G3_V2,6,9,-1.291202210839268
Lab1_G3_V2,5,9,-1.2911011972687723
Lab1_G3_V2,9,9,-1.290230130328385
Lab1_G3_V2,4,9,-1.2884658980735217
Lab1_G3_V2,10,9,-1.2873162227068784
Lab1_G3_V2,11,9,-1.2863491258557649
Lab1_G3_V2,13,9,-1.2857388024590968
Lab1_G3_V2,12,9,-1.2854131402557498
Lab1_G3_V2,14,9,-1.284131137566149
Lab1_G3_V2,16,9,-1.2830985835768258
Lab1_G3_V2,17,9,-1.282962268320373
Lab1_G3_V2,3,9,-1.2823040824461966
Lab1_G3_V2,19,9,-1.2811204908414613
Lab1_G3_V2,20,9,-1.2807030545433256
Lab1_G3_V2,15,9,-1.280583479002419
Lab1_G3_V2,18,9,-1.2802722004780234
Lab1_G3_V2,31,9,-1.2778506208113831
Lab1_G3_V2,26,9,-1.2775996436340875
Lab1_G3_V2,38,9,-1.277442625433319
Lab1_G3_V2,39,9,-1.2771500724992118
Lab1_G3_V2,34,9,-1.2769172063638394
Lab1_G3_V2,29,9,-1.2765759785074584
Lab1_G3_V2,23,9,-1.2764205179132297
Lab1_G3_V2,30,9,-1.2763761354649477
Lab1_G3_V2,36,9,-1.2762896296483035
Lab1_G3_V2,22,9,-1.2762361362638317
Lab1_G3_V2,28,9,-1.2760336910044745
Lab1_G3_V2,21,9,-1.2759479824734787
Lab1_G3_V2,40,9,-1.2757667818262182
Lab1_G3_V2,37,9,-1.2754983730798717
Lab1_G3_V2,35,9,-1.2753987463243903
Lab1_G3_V2,24,9,-1.2753039909936033
Lab1_G3_V2,32,9,-1.275261197798785
Lab1_G3_V2,27,9,-1.2751890339459364
Lab1_G3_V2,33,9,-1.274696252204388
Lab1_G3_V2,5,10,-1.274583073580983
Lab1_G3_V2,4,10,-1.2744634697950539
Lab1_G3_V2,2,9,-1.2742065063073427
Lab1_G3_V2,25,9,-1.2734770791138552
Lab1_G3_V2,79,9,-1.2716376087896164
Lab1_G3_V2,41,9,-1.2715805342544577
Lab1_G3_V2,85,9,-1.2715329958639343
Lab1_G3_V2,54,9,-1.2713469160963722
Lab1_G3_V2,47,9,-1.2711926183577125
Lab1_G3_V2,55,9,-1.2711626920202272
Lab1_G3_V2,68,9,-1.2711234420514839
Lab1_G3_V2,78,9,-1.2710505824455627
Lab1_G3_V2,77,9,-1.2710489704911514
Lab1_G3_V2,56,9,-1.2709926839654357
Lab1_G3_V2,83,9,-1.270941317779199
Lab1_G3_V2,48,9,-1.2707737008852937
Lab1_G3_V2,42,9,-1.2707724188028293
Lab1_G3_V2,88,9,-1.2706157862683023
Lab1_G3_V2,70,9,-1.27059799516087
Lab1_G3_V2,45,9,-1.270509742451326
Lab1_G3_V2,51,9,-1.2705057655671244
Lab1_G3_V2,58,9,-1.2704115741697997
Lab1_G3_V2,52,9,-1.2703902199531474
Lab1_G3_V2,97,9,-1.2703535020432364
Lab1_G3_V2,57,9,-1.2703330420716763
Lab1_G3_V2,87,9,-1.270319112000106
Lab1_G3_V2,50,9,-1.2703041313180468
Lab1_G3_V2,91,9,-1.2702994695405185
Lab1_G3_V2,64,9,-1.2701903282970313
Lab1_G3_V2,99,9,-1.2701586706011447
Lab1_G3_V2,53,9,-1.2701574860809335
Lab1_G3_V2,62,9,-1.2701036281103555
Lab1_G3_V2,95,9,-1.2698905027405756
Lab1_G3_V2,49,9,-1.2698203873247231
Lab1_G3_V2,73,9,-1.269809013849085
Lab1_G3_V2,72,9,-1.2698061702505135
Lab1_G3_V2,81,9,-1.269717615844821
Lab1_G3_V2,75,9,-1.2696620175147344
Lab1_G3_V2,59,9,-1.2696391381372536
Lab1_G3_V2,67,9,-1.2695939237459806
Lab1_G3_V2,44,9,-1.2695751853322472
Lab1_G3_V2,98,9,-1.2695630549248424
Lab1_G3_V2,71,9,-1.26952541998887
Lab1_G3_V2,76,9,-1.269524059731791
Lab1_G3_V2,93,9,-1.2694606579695205
Lab1_G3_V2,61,9,-1.269445038310544
Lab1_G3_V2,66,9,-1.2693944225251337
Lab1_G3_V2,8,10,-1.2692945688580017
Lab1_G3_V2,84,9,-1.2692009908808957
Lab1_G3_V2,43,9,-1.269181896827197
Lab1_G3_V2,63,9,-1.2691278057370052
Lab1_G3_V2,65,9,-1.2690689653358456
Lab1_G3_V2,60,9,-1.2690397736234593
Lab1_G3_V2,46,9,-1.269032107233064
Lab1_G3_V2,92,9,-1.2690274952589602
Lab1_G3_V2,96,9,-1.268938931499182
Lab1_G3_V2,69,9,-1.2685464391064987
Lab1_G3_V2,82,9,-1.2684459198560805
Lab1_G3_V2,74,9,-1.2684268886158474
Lab1_G3_V2,100,9,-1.2684120312710896
Lab1_G3_V2,1,9,-1.268207591626933
Lab1_G3_V2,94,9,-1.2681470198155935
Lab1_G3_V2,7,10,-1.2680822319501197
Lab1_G3_V2,90,9,-1.268039915056227
Lab1_G3_V2,89,9,-1.2680139227012406
Lab1_G3_V2,9,10,-1.2677094210308943
Lab1_G3_V2,86,9,-1.2676768509241645
Lab1_G3_V2,6,10,-1.2675830466293352
Lab1_G3_V2,80,9,-1.2675147902756798
Lab1_G3_V2,10,10,-1.2665601079215103
Lab1_G3_V2,12,10,-1.2629271447524624
Lab1_G3_V2,11,10,-1.2628501193201687
Lab1_G3_V2,13,10,-1.2620749761319465
Lab1_G3_V2,3,10,-1.2619236500338953
Lab1_G3_V2,17,10,-1.2618543539876488
Lab1_G3_V2,14,10,-1.2605538386657729
Lab1_G3_V2,2,10,-1.2598964663941363
Lab1_G3_V2,19,10,-1.2594596331250072
Lab1_G3_V2,16,10,-1.2589093303946668
Lab1_G3_V2,20,10,-1.258894447158009
Lab1_G3_V2,18,10,-1.2580395551860573
Lab1_G3_V2,15,10,-1.2573559455794499
Lab1_G3_V2,34,10,-1.255801411553624
Lab1_G3_V2,4,11,-1.2553223702462413
Lab1_G3_V2,21,10,-1.2551860500734437
Lab1_G3_V2,31,10,-1.254863370059736
Lab1_G3_V2,22,10,-1.254424411673353
Lab1_G3_V2,5,11,-1.2537734039717021
Lab1_G3_V2,26,10,-1.2537413737895948
Lab1_G3_V2,23,10,-1.253706920573962
Lab1_G3_V2,36,10,-1.2533197769474853
Lab1_G3_V2,29,10,-1.253283620953696
Lab1_G3_V2,39,10,-1.2532357219877182
Lab1_G3_V2,28,10,-1.2531978670684039
Lab1_G3_V2,30,10,-1.2531561289128834
Lab1_G3_V2,32,10,-1.2531505689992493
Lab1_G3_V2,38,10,-1.2530522321909379
Lab1_G3_V2,27,10,-1.2525246486939383
Lab1_G3_V2,37,10,-1.2523305548799577
Lab1_G3_V2,24,10,-1.2522953355676003
Lab1_G3_V2,33,10,-1.252078032021456
Lab1_G3_V2,40,10,-1.251956047682102
Lab1_G3_V2,35,10,-1.2518680908300124
Lab1_G3_V2,25,10,-1.2517830909926477
Lab1_G3_V2,1,10,-1.2503015484450892
Lab1_G3_V2,8,11,-1.249635275829039
Lab1_G3_V2,68,10,-1.2495985076218876
Lab1_G3_V2,78,10,-1.249550260610389
Lab1_G3_V2,7,11,-1.249419179019195
Lab1_G3_V2,47,10,-1.2492074018768535
Lab1_G3_V2,77,10,-1.2489908571608022
Lab1_G3_V2,76,10,-1.2489329547959085
Lab1_G3_V2,65,10,-1.2489258653202486
Lab1_G3_V2,70,10,-1.2489026742936
Lab1_G3_V2,42,10,-1.2488301516296076
Lab1_G3_V2,83,10,-1.2484476291369895
Lab1_G3_V2,67,10,-1.248430032366273
Lab1_G3_V2,48,10,-1.248391207104554
Lab1_G3_V2,55,10,-1.2483902464326282
Lab1_G3_V2,41,10,-1.2483805922631936
Lab1_G3_V2,85,10,-1.2482390305809574
Lab1_G3_V2,73,10,-1.2481716394808842
Lab1_G3_V2,44,10,-1.2480919784996238
Lab1_G3_V2,72,10,-1.2480723175603312
Lab1_G3_V2,79,10,-1.2479760662574202
Lab1_G3_V2,63,10,-1.2479524790928531
Lab1_G3_V2,87,10,-1.2477303308717822
Lab1_G3_V2,54,10,-1.2477039794946374
Lab1_G3_V2,66,10,-1.2476521417422721
Lab1_G3_V2,56,10,-1.2476434448166303
Lab1_G3_V2,58,10,-1.2476352912258775
Lab1_G3_V2,45,10,-1.2476038244195686
Lab1_G3_V2,52,10,-1.2475931268433786
Lab1_G3_V2,51,10,-1.247570111507052
Lab1_G3_V2,71,10,-1.2475508502482995
Lab1_G3_V2,62,10,-1.2475457990837662
Lab1_G3_V2,64,10,-1.2474850827327495
Lab1_G3_V2,69,10,-1.2474810191541363
Lab1_G3_V2,97,10,-1.247438733448683
Lab1_G3_V2,60,10,-1.2474293360722433
Lab1_G3_V2,88,10,-1.2473819509483794
Lab1_G3_V2,59,10,-1.2473162694949005
Lab1_G3_V2,57,10,-1.2473053025625649
Lab1_G3_V2,43,10,-1.2472732951651497
Lab1_G3_V2,74,10,-1.2472558608357804
Lab1_G3_V2,61,10,-1.247182895025409
Lab1_G3_V2,96,10,-1.2471661598616277
Lab1_G3_V2,49,10,-1.2471109115665369
Lab1_G3_V2,90,10,-1.2470759089887073
Lab1_G3_V2,81,10,-1.2470593390342541
Lab1_G3_V2,95,10,-1.2469283733748657
Lab1_G3_V2,98,10,-1.2468573457683427
Lab1_G3_V2,50,10,-1.2468539220266612
Lab1_G3_V2,91,10,-1.2468412035665082
Lab1_G3_V2,94,10,-1.2467915869924122
Lab1_G3_V2,53,10,-1.2467443235554942
Lab1_G3_V2,80,10,-1.246733417344128
Lab1_G3_V2,9,11,-1.2467230665639122
Lab1_G3_V2,75,10,-1.2465598895299863
Lab1_G3_V2,93,10,-1.2463714949923843
Lab1_G3_V2,86,10,-1.2463275704938606
Lab1_G3_V2,46,10,-1.246242197420232
Lab1_G3_V2,92,10,-1.2462079964675028
Lab1_G3_V2,6,11,-1.2461381996076226
Lab1_G3_V2,82,10,-1.2460453830513492
Lab1_G3_V2,100,10,-1.2457799760973458
Lab1_G3_V2,84,10,-1.2457508825230619
Lab1_G3_V2,99,10,-1.2457053368552595
Lab1_G3_V2,3,11,-1.2451563299391566
Lab1_G3_V2,89,10,-1.2450774489182679
Lab1_G3_V2,10,11,-1.2436262673642022
Lab1_G3_V2,11,11,-1.2418669837440954
Lab1_G3_V2,12,11,-1.2417281721079856
Lab1_G3_V2,13,11,-1.2406085632601929
Lab1_G3_V2,17,11,-1.240385215838402
Lab1_G3_V2,19,11,-1.2398550526306802
Lab1_G3_V2,14,11,-1.2393295653634118
Lab1_G3_V2,4,12,-1.2390249723914868
Lab1_G3_V2,16,11,-1.2388745107655885
Lab1_G3_V2,18,11,-1.2380744564776884
Lab1_G3_V2,20,11,-1.2378991419797902
Lab1_G3_V2,15,11,-1.2375977693213887
Lab1_G3_V2,2,11,-1.236987579665833
Lab1_G3_V2,5,12,-1.2368579054178717
Lab1_G3_V2,26,11,-1.2343705447878663
Lab1_G3_V2,31,11,-1.2342745383565454
Lab1_G3_V2,34,11,-1.2338966342004611
Lab1_G3_V2,22,11,-1.2337895780111336
Lab1_G3_V2,21,11,-1.2336592551199395
Lab1_G3_V2,28,11,-1.233477301535836
Lab1_G3_V2,30,11,-1.2334668139536138
Lab1_G3_V2,23,11,-1.232935041518383
Lab1_G3_V2,32,11,-1.2327428081779557
Lab1_G3_V2,36,11,-1.2326436580474265
Lab1_G3_V2,39,11,-1.2325376997248656
Lab1_G3_V2,24,11,-1.2323659630393846
Lab1_G3_V2,29,11,-1.2322675901578426
Lab1_G3_V2,38,11,-1.232029731259957
Lab1_G3_V2,33,11,-1.2320224255303978
Lab1_G3_V2,35,11,-1.231960049995309
Lab1_G3_V2,27,11,-1.2318247977039432
Lab1_G3_V2,37,11,-1.231693055872709
Lab1_G3_V2,8,12,-1.2311159818437445
Lab1_G3_V2,40,11,-1.2311081177717726
Lab1_G3_V2,1,11,-1.2308877282494546
Lab1_G3_V2,25,11,-1.230675309245686
Lab1_G3_V2,6,12,-1.2301880410157158
Lab1_G3_V2,3,12,-1.2297848305852297
Lab1_G3_V2,7,12,-1.229637569502881
Lab1_G3_V2,77,11,-1.2295724923800753
Lab1_G3_V2,66,11,-1.229451616023367
Lab1_G3_V2,87,11,-1.229303186623344
Lab1_G3_V2,68,11,-1.229259914627158
Lab1_G3_V2,65,11,-1.2292515638350527
Lab1_G3_V2,70,11,-1.2291133214276662
Lab1_G3_V2,47,11,-1.2287875221924018
Lab1_G3_V2,54,11,-1.2285599203420732
Lab1_G3_V2,61,11,-1.2285125484741177
Lab1_G3_V2,56,11,-1.2282990152418385
Lab1_G3_V2,55,11,-1.228170080784473
Lab1_G3_V2,67,11,-1.228165300043649
Lab1_G3_V2,10,12,-1.2281255821990307
Lab1_G3_V2,74,11,-1.2280780572261367
Lab1_G3_V2,52,11,-1.2280595497384352
Lab1_G3_V2,42,11,-1.2279993968868606
Lab1_G3_V2,51,11,-1.2279738831652482
Lab1_G3_V2,41,11,-1.227969980879818
Lab1_G3_V2,71,11,-1.2279367389089257
Lab1_G3_V2,63,11,-1.2278618718941634
Lab1_G3_V2,73,11,-1.2278151937533786
Lab1_G3_V2,59,11,-1.2278029400927035
Lab1_G3_V2,79,11,-1.2277880330178896
Lab1_G3_V2,60,11,-1.227697530658702
Lab1_G3_V2,58,11,-1.2276413624326439
Lab1_G3_V2,9,12,-1.227638040079459
Lab1_G3_V2,78,11,-1.2275239790116235
Lab1_G3_V2,69,11,-1.2275182749297004
Lab1_G3_V2,93,11,-1.2274698307018954
Lab1_G3_V2,53,11,-1.2274635338754787
Lab1_G3_V2,72,11,-1.2273646635647415
Lab1_G3_V2,76,11,-1.2272936294613355
Lab1_G3_V2,64,11,-1.2271925942688038
Lab1_G3_V2,57,11,-1.2270932771648666
Lab1_G3_V2,75,11,-1.2270413451347562
Lab1_G3_V2,45,11,-1.2269819833364344
Lab1_G3_V2,48,11,-1.2269432362971497
Lab1_G3_V2,83,11,-1.226906151100319
Lab1_G3_V2,44,11,-1.2268918447583368
Lab1_G3_V2,97,11,-1.2268488214890536
Lab1_G3_V2,46,11,-1.226727264504921
Lab1_G3_V2,43,11,-1.2267124583337337
Lab1_G3_V2,62,11,-1.2267059593536447
Lab1_G3_V2,91,11,-1.2266827366067274
Lab1_G3_V2,96,11,-1.226677836592235
Lab1_G3_V2,50,11,-1.2266472089689928
Lab1_G3_V2,82,11,-1.2263907710027222
Lab1_G3_V2,86,11,-1.2263375434293224
Lab1_G3_V2,88,11,-1.2263132773324945
Lab1_G3_V2,94,11,-1.2262651264458402
Lab1_G3_V2,49,11,-1.226186917716084
Lab1_G3_V2,84,11,-1.2261188302555601
Lab1_G3_V2,85,11,-1.2259820916745054
Lab1_G3_V2,90,11,-1.2257729797986143
Lab1_G3_V2,81,11,-1.2254626738649048
Lab1_G3_V2,98,11,-1.225442352332614
Lab1_G3_V2,100,11,-1.225200982639566
Lab1_G3_V2,92,11,-1.2249695365378603
Lab1_G3_V2,99,11,-1.2248652675591634
Lab1_G3_V2,89,11,-1.224620683782759
Lab1_G3_V2,80,11,-1.224254037274321
Lab1_G3_V2,13,12,-1.2238420523389602
Lab1_G3_V2,95,11,-1.2237699412230962
Lab1_G3_V2,12,12,-1.2234708805174763
Lab1_G3_V2,11,12,-1.2229171905987863
Lab1_G3_V2,2,12,-1.2225223350790704
Lab1_G3_V2,14,12,-1.2223731628320524
Lab1_G3_V2,17,12,-1.2223056539528414
Lab1_G3_V2,16,12,-1.2199793971607882
Lab1_G3_V2,19,12,-1.2199634217396422
Lab1_G3_V2,18,12,-1.2196235174506385
Lab1_G3_V2,15,12,-1.218968374219288
Lab1_G3_V2,20,12,-1.2189581577658093
Lab1_G3_V2,21,12,-1.215415075942995
Lab1_G3_V2,22,12,-1.2149851802941225
Lab1_G3_V2,26,12,-1.2148918817509569
Lab1_G3_V2,28,12,-1.214846533154955
Lab1_G3_V2,31,12,-1.2147388434945379
Lab1_G3_V2,34,12,-1.2142343702645446
Lab1_G3_V2,29,12,-1.2138701749800658
Lab1_G3_V2,30,12,-1.213788587662308
Lab1_G3_V2,1,12,-1.213426082554002
Lab1_G3_V2,23,12,-1.2133961072869799
Lab1_G3_V2,36,12,-1.2132900245432585
Lab1_G3_V2,32,12,-1.2132343609252085
Lab1_G3_V2,38,12,-1.2131225118077262
Lab1_G3_V2,33,12,-1.2128643048852417
Lab1_G3_V2,35,12,-1.2127777062349099
Lab1_G3_V2,27,12,-1.2126111683918244
Lab1_G3_V2,24,12,-1.2123968973918737
Lab1_G3_V2,37,12,-1.2122297733462832
Lab1_G3_V2,25,12,-1.2121279032773913
Lab1_G3_V2,39,12,-1.212112771674608
Lab1_G3_V2,70,12,-1.2112194054230787
Lab1_G3_V2,52,12,-1.2109936361988742
Lab1_G3_V2,40,12,-1.2104826800758561
Lab1_G3_V2,83,12,-1.2104801079866945
Lab1_G3_V2,66,12,-1.2102405636839324
Lab1_G3_V2,58,12,-1.2102242778723074
Lab1_G3_V2,68,12,-1.2100873292828274
Lab1_G3_V2,62,12,-1.2099709011105348
Lab1_G3_V2,72,12,-1.209888053206001
Lab1_G3_V2,55,12,-1.2098709261190517
Lab1_G3_V2,53,12,-1.2098606253742967
Lab1_G3_V2,65,12,-1.209857937211484
Lab1_G3_V2,78,12,-1.2097492556183158
Lab1_G3_V2,61,12,-1.2096920724316955
Lab1_G3_V2,57,12,-1.2094685528406157
Lab1_G3_V2,67,12,-1.2092748738869505
Lab1_G3_V2,73,12,-1.209220652214303
Lab1_G3_V2,47,12,-1.209181491928832
Lab1_G3_V2,93,12,-1.2091738246719048
Lab1_G3_V2,59,12,-1.2091298253247713
Lab1_G3_V2,42,12,-1.2091296240515672
Lab1_G3_V2,41,12,-1.2090870359860237
Lab1_G3_V2,98,12,-1.2090022957051247
Lab1_G3_V2,60,12,-1.2088550633160524
Lab1_G3_V2,63,12,-1.2088259396834946
Lab1_G3_V2,49,12,-1.2088207011316638
Lab1_G3_V2,54,12,-1.208759439715496
Lab1_G3_V2,56,12,-1.208756570922715
Lab1_G3_V2,79,12,-1.2087129718898857
Lab1_G3_V2,96,12,-1.2087088760202718
Lab1_G3_V2,69,12,-1.2086936823509882
Lab1_G3_V2,74,12,-1.2086215181161568
Lab1_G3_V2,64,12,-1.2086210134451567
Lab1_G3_V2,43,12,-1.2086100179565824
Lab1_G3_V2,48,12,-1.2085834018657604
Lab1_G3_V2,82,12,-1.2085551649924302
Lab1_G3_V2,71,12,-1.208521999750553
Lab1_G3_V2,76,12,-1.2085118161182171
Lab1_G3_V2,77,12,-1.2084939437106135
Lab1_G3_V2,85,12,-1.208341197443734
Lab1_G3_V2,50,12,-1.2083357773942667
Lab1_G3_V2,100,12,-1.2082572172238375
Lab1_G3_V2,51,12,-1.208256273967413
Lab1_G3_V2,45,12,-1.2082364861278896
Lab1_G3_V2,75,12,-1.2082047188885454
Lab1_G3_V2,44,12,-1.2081754946097192
Lab1_G3_V2,87,12,-1.207597764795466
Lab1_G3_V2,88,12,-1.2075871042571902
Lab1_G3_V2,84,12,-1.2074249959084788
Lab1_G3_V2,86,12,-1.2072122711226465
Lab1_G3_V2,95,12,-1.2070131438938392
Lab1_G3_V2,99,12,-1.206865271262793
Lab1_G3_V2,80,12,-1.206853667469724
Lab1_G3_V2,90,12,-1.2067737303811008
Lab1_G3_V2,81,12,-1.2066896453372442
Lab1_G3_V2,97,12,-1.2066712468085177
Lab1_G3_V2,91,12,-1.2065027072822199
Lab1_G3_V2,46,12,-1.2062764962759238
Lab1_G3_V2,89,12,-1.205820701038522
Lab1_G3_V2,92,12,-1.2056731932071574
Lab1_G3_V2,94,12,-1.2047039997645208
Lab1_G3_dPf1,97,3,-1.4906035836578524
Lab1_G3_dPf1,14,3,-1.481926449477502
Lab1_G3_dPf1,92,3,-1.4812684889400731
Lab1_G3_dPf1,90,3,-1.4794826176350548
Lab1_G3_dPf1,33,3,-1.4793650639608513
